PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
329409,329409,0,1,1,1105489.0,1105489.0,1105489,1105489,0.0,11929.0,11929.0,11929,11929,0.0,1092024.0,1092024.0,1092024,1092024,0.0,1536.0,1536.0,1536,1536,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,1,1,1029246.0,1029246.0,1029246,1029246,0.0,10238.0,10238.0,10238,10238,0.0,1017472.0,1017472.0,1017472,1017472,0.0,1536.0,1536.0,1536,1536,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,4,4,989733.5,1167006.5,13340,1611581,722393.8,17064.5,13341.0,10243,31333,9870.9,971525.0,1152670.5,1599,1579160,715310.4,1144.0,1136.0,1088,1216,66.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329640,329640,1,136,134,941174.8,1266361.0,8367,1676040,671383.7,5813.4,5790.5,4210,12409,1465.7,947134.1,1326342.0,1392,1663774,666327.3,2185.2,2176.0,1920,2560,189.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,1,1,929228.0,929228.0,929228,929228,0.0,15819.0,15819.0,15819,15819,0.0,911681.0,911681.0,911681,911681,0.0,1728.0,1728.0,1728,1728,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,2,2,923569.0,923569.0,863859,983279,84442.7,6835.5,6835.5,4678,8993,3051.2,913837.5,913837.5,857229,970446,80056.5,2896.0,2896.0,1952,3840,1335.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
329640,329640,1,136,135,904807.6,1208679.0,7958,1616225,654769.4,5124.4,5078.5,3922,12133,1250.3,904323.5,1229579.0,1641,1608902,652382.5,2023.7,2016.0,1856,2208,60.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,275,271,902134.5,1206507.0,7004,1651666,660538.7,4979.3,4377.0,3777,14551,1499.9,909202.7,1219827.0,807,1644754,656243.3,1194.6,1184.0,1120,1504,53.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,272,269,867420.4,1155349.5,8780,1581110,633290.7,4841.6,4464.5,3917,12762,1222.1,867790.1,1191958.0,1551,1569809,629967.4,4386.8,4303.5,2719,6305,1589.4,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329640,329640,1,136,134,867290.4,1153648.5,8897,1557479,634940.3,5445.2,5328.0,4196,14237,1524.0,871794.0,1209977.5,1490,1548320,630502.7,2909.2,2928.0,2496,3328,307.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329640,329640,1,136,133,860986.3,1142241.0,10768,1546161,629302.8,5895.5,5838.0,4345,13835,1678.9,867977.8,1228224.0,1627,1531666,622752.0,6329.0,6352.0,4095,8640,2149.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329640,329640,1,136,133,845151.4,1120015.5,7545,1527910,622982.6,5187.7,5303.5,3733,13852,1576.8,856725.9,1200549.0,1785,1518910,616756.2,2184.9,2096.0,1504,2976,588.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,341,336,841573.8,978673.0,9002,1783613,646981.6,6022.0,5224.0,4247,20154,2186.8,843647.9,972880.5,892,1770990,643672.9,4321.1,4640.0,2399,5440,986.8,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329640,329640,1,136,133,837307.3,1108386.5,8262,1516546,618220.4,5507.5,5231.5,4412,12680,1440.4,847975.1,1187719.0,1556,1502836,612190.4,2585.2,2623.5,1696,3584,833.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
329640,329640,1,138,135,804357.6,863388.0,21884,1824651,667078.5,7969.7,7454.5,6528,19306,2115.3,792010.2,846042.0,677,1787996,660006.5,21710.1,21136.0,13792,30592,7630.9,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
329640,329640,1,2,2,719099.0,719099.0,343085,1095113,531764.1,10967.0,10967.0,9864,12070,1559.9,705108.0,705108.0,328007,1082209,533301.3,3024.0,3024.0,3008,3040,22.6,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,70,67,711663.3,872149.0,33625,1245335,521849.8,7294.7,6876.0,6223,14381,1525.3,709958.8,1101203.0,1491,1213293,512917.6,24982.5,25504.0,6208,26049,3249.6,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,68,67,706657.4,881574.5,18156,1257029,535586.7,7747.0,7189.5,6425,14511,1836.0,698950.1,875771.0,952,1233352,532768.0,10308.4,10304.0,10112,10657,115.0,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
329640,329640,1,2,2,677811.5,677811.5,291378,1064245,546499.5,13064.0,13064.0,10312,15816,3891.9,662459.5,662459.5,273290,1051629,550368.8,2288.0,2288.0,2272,2304,22.6,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
329640,329640,1,69,68,672832.0,822600.0,40464,1207488,510452.5,6389.2,5990.0,5613,13440,1395.7,642297.2,791402.0,1475,1167836,508168.9,33496.8,33376.0,32737,34144,320.4,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329640,329640,1,68,67,672183.5,830473.5,10270,1204239,520329.6,5658.2,5359.0,5007,12286,1278.3,672999.1,831122.0,1357,1195232,517796.2,3477.2,3456.0,3328,3713,97.2,cudaLaunchKernel,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
329640,329640,1,69,68,661747.5,808928.0,36402,1191684,506280.6,6027.7,5636.0,5156,10965,1239.4,635528.9,774883.0,1654,1157371,504289.3,29437.0,29280.0,28896,30464,408.9,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
329640,329640,1,69,67,653708.6,808883.0,9960,1192940,517505.1,5816.2,5357.0,4908,13881,1592.4,663939.8,816713.0,1470,1184409,512532.4,3275.6,3264.0,3200,3456,43.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,329409,0,2,2,642881.5,642881.5,13349,1272414,890293.4,10451.0,10451.0,10418,10484,46.7,631118.5,631118.5,1683,1260554,890156.2,1312.0,1312.0,1248,1376,90.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,5,5,575259.2,7868.0,7722,2836659,1264166.3,7547.8,4563.0,4212,14513,4584.1,566405.8,1965.0,613,2825260,1262738.1,1305.6,1344.0,1152,1472,147.3,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,69,67,561901.3,663673.0,16610,1057817,458029.9,7726.1,7354.0,6232,14679,1478.6,561865.3,653907.0,1031,1042062,454849.8,8729.4,8704.0,8480,9599,197.6,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
329409,329409,0,3,2,538194.3,24662.0,18937,1570984,894426.7,13416.3,14621.0,5808,19820,7083.3,779866.0,779866.0,540,1559192,1102133.4,4981.3,5184.0,3776,5984,1117.9,cuLaunchKernelEx,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
329409,329409,0,3,2,480081.0,34237.0,13392,1392614,790345.5,20630.0,16971.0,10682,34237,12196.3,688088.5,688088.5,1622,1374555,970810.2,1098.7,1088.0,1088,1120,18.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329409,329409,0,5,5,467573.0,575046.0,7956,897047,436685.7,5726.4,5690.0,4118,7359,1356.6,460585.8,568108.0,551,888976,436900.5,1260.8,1280.0,1152,1312,66.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,3,3,408754.3,181756.0,11284,1033223,547481.5,10550.0,10571.0,9326,11753,1213.6,396657.7,169393.0,678,1019902,546297.8,1546.7,1568.0,1280,1792,256.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,5,4,382873.6,12532.0,9514,1862783,827302.7,10891.4,9684.0,6456,17253,4179.1,463889.8,1457.5,633,1852011,925414.3,1088.0,1088.0,1088,1088,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329640,329640,1,6,6,328950.0,13774.0,9019,1907043,773118.1,10635.8,8820.5,5942,19344,5123.2,317156.8,1428.5,24,1896907,773916.6,1157.3,1136.0,1056,1344,102.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329640,329640,1,4,4,294508.3,81306.0,11172,1004249,477718.2,8713.8,8705.0,8113,9332,500.9,284410.5,70985.5,1402,994269,477734.3,1384.0,1376.0,1344,1440,48.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
329640,329640,1,2,1,293078.0,293078.0,14319,571837,394224.8,12002.0,12002.0,11064,12940,1326.5,559013.0,559013.0,559013,559013,0.0,1712.0,1712.0,1664,1760,67.9,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329640,329640,1,2,0,213964.0,213964.0,190776,237152,32792.8,20289.0,20289.0,18971,21607,1863.9,,,,,0.0,194705.0,194705.0,173729,215681,29664.5,cuLaunchKernelEx,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
329409,329409,0,104,97,73089.0,11453.0,8963,2399208,316998.7,7617.9,6203.0,5002,58715,5576.4,39468.5,3367.0,1073,1785116,222805.5,28880.0,1504.0,992,609664,116842.3,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
329409,329409,0,70,67,65668.3,65712.5,64485,66980,574.3,8613.7,8289.5,7187,19460,2067.2,983.0,937.0,312,1551,273.5,56497.4,56560.0,55680,57216,404.2,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
329409,330375,0,3,3,64647.7,64525.0,64046,65372,671.5,8385.0,8076.0,7546,9533,1028.9,796.3,705.0,320,1364,528.0,55466.3,55519.0,55136,55744,307.4,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
329409,329409,0,1,0,58215.0,58215.0,58215,58215,0.0,58215.0,58215.0,58215,58215,0.0,,,,,0.0,1280.0,1280.0,1280,1280,0.0,cuLaunchKernel,triton_poi_fused__to_copy_clamp_exp_gt_maximum_mul_neg_0
329409,329409,0,141,119,52084.9,48608.0,45734,193190,17614.7,13754.9,12783.0,11019,26626,3098.6,516.2,518.0,23,1178,247.0,38608.3,35296.0,33440,179936,17610.5,cuLaunchKernelEx,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
329409,330375,0,5,3,50428.2,49283.0,47176,56211,3717.3,14625.2,12760.0,11534,19877,3703.0,746.7,706.0,690,844,84.7,35500.8,35392.0,34656,36929,897.7,cuLaunchKernelEx,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
329409,330375,0,1,1,48792.0,48792.0,48792,48792,0.0,6210.0,6210.0,6210,6210,0.0,3190.0,3190.0,3190,3190,0.0,39392.0,39392.0,39392,39392,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329640,329640,1,1,0,48525.0,48525.0,48525,48525,0.0,48525.0,48525.0,48525,48525,0.0,,,,,0.0,1345.0,1345.0,1345,1345,0.0,cuLaunchKernel,triton_poi_fused__to_copy_clamp_exp_gt_maximum_mul_neg_0
329409,330375,0,2,2,41186.0,41186.0,41085,41287,142.8,5907.5,5907.5,5792,6023,163.3,1550.5,1550.5,1366,1735,260.9,33728.0,33728.0,33696,33760,45.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,329409,0,70,65,40829.2,40751.5,40198,42333,392.3,6257.7,5766.5,5408,11675,1480.0,1543.9,1535.0,883,2150,234.3,33411.8,33312.0,32897,34112,293.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
329409,330375,0,2,2,38139.0,38139.0,37385,38893,1066.3,5533.0,5533.0,5352,5714,256.0,2094.0,2094.0,2011,2177,117.4,30512.0,30512.0,29856,31168,927.7,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
329409,329409,0,70,67,37381.5,37171.5,36326,39740,720.2,6088.9,5629.5,5183,14301,1457.1,2131.5,2124.0,1542,2849,202.8,29438.7,29360.5,28800,30400,424.6,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
329409,329409,0,71,66,34007.5,34149.0,18522,35128,1900.9,7140.2,6584.0,6036,13423,1654.0,1703.3,1707.5,541,2219,259.3,25581.1,25856.0,6336,26624,2326.8,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,3,3,32290.7,32171.0,32059,32642,309.4,6776.0,6768.0,6631,6929,149.2,1653.3,1524.0,1402,2034,335.3,23861.3,23840.0,23840,23904,37.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
329409,330375,0,5,5,30819.4,35973.0,22410,36550,7440.0,7711.2,7544.0,7345,8306,407.8,1143.2,1081.0,884,1483,220.4,21965.0,27200.0,13920,27360,7257.0,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
329409,330375,0,3,3,29622.7,18215.0,17970,52683,19971.2,6654.3,7278.0,5219,7466,1246.6,14168.0,1565.0,1540,39399,21850.7,8800.3,9152.0,8065,9184,637.0,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
329409,329409,0,139,129,29495.2,35397.0,21832,37778,6891.9,8025.0,7454.0,6413,18080,2286.3,1215.3,1213.0,81,2260,252.2,20862.2,27103.0,13920,28064,6658.6,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
329409,329409,0,70,66,28422.7,28238.5,26759,33497,1031.5,9074.4,8447.5,7225,20962,2444.6,917.1,948.0,156,2171,363.9,18994.8,18752.0,18144,21472,753.6,cuLaunchKernelEx,nvjet_sm90_tst_144x128_64x6_1x2_h_bz_TNN
329409,330375,0,1,1,27911.0,27911.0,27911,27911,0.0,7809.0,7809.0,7809,7809,0.0,1670.0,1670.0,1670,1670,0.0,18432.0,18432.0,18432,18432,0.0,cuLaunchKernelEx,nvjet_sm90_tst_144x128_64x6_1x2_h_bz_TNN
329409,329409,0,2,1,25673.0,25673.0,20081,31265,7908.3,23092.5,23092.5,14920,31265,11557.7,297.0,297.0,297,297,0.0,4352.0,4352.0,3840,4864,724.1,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
329409,329409,0,1,0,25640.0,25640.0,25640,25640,0.0,25640.0,25640.0,25640,25640,0.0,,,,,0.0,1280.0,1280.0,1280,1280,0.0,cudaLaunchKernel,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
329409,330375,0,9,9,22609.2,8109.0,7219,79425,25156.7,4519.2,4563.0,3860,5143,451.0,11160.2,2292.0,2062,55946,17785.1,6929.8,1216.0,1152,18528,8594.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
329409,329409,0,1,0,21530.0,21530.0,21530,21530,0.0,15198.0,15198.0,15198,15198,0.0,,,,,0.0,6847.0,6847.0,6847,6847,0.0,cudaLaunchKernel,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
329640,329640,1,2,1,20790.5,20790.5,15784,25797,7080.3,18873.0,18873.0,15007,22739,5467.3,818.0,818.0,818,818,0.0,2448.0,2448.0,2240,2656,294.2,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<int, at::native::func_wrapper_t<int, at::native::MaxNanFunctor<int>>, unsigned int, int, (int)4, (int)4>>(T3)"
329409,329409,0,1,1,20216.0,20216.0,20216,20216,0.0,16760.0,16760.0,16760,16760,0.0,961.0,961.0,961,961,0.0,2495.0,2495.0,2495,2495,0.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
329409,329409,0,2,2,19938.0,19938.0,18650,21226,1821.5,17548.0,17548.0,15857,19239,2391.4,886.0,886.0,483,1289,569.9,1504.0,1504.0,1504,1504,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
329409,330375,0,3,1,19182.0,19258.0,19010,19278,149.3,11107.0,11717.0,7529,14075,3315.4,1489.0,1489.0,1489,1489,0.0,10496.0,10240.0,10080,11168,587.4,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
329409,329409,0,69,64,19071.5,19068.0,18197,20462,405.9,7755.3,7303.0,6542,14772,1720.2,1426.4,1457.0,714,1732,209.0,10339.3,10336.0,10112,10560,95.8,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
329640,329640,1,2,2,18226.5,18226.5,17371,19082,1209.9,13236.5,13236.5,12965,13508,384.0,958.0,958.0,886,1030,101.8,4032.0,4032.0,3520,4544,724.1,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
329409,329409,0,2,2,18094.0,18094.0,17761,18427,470.9,10832.0,10832.0,10800,10864,45.3,974.5,974.5,562,1387,583.4,6287.5,6287.5,6240,6335,67.2,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
