PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
318460,319219,1,106,106,2110364.2,947159.5,11036,18213242,3434850.7,5833.7,5685.0,4360,24171,2193.5,2098206.4,935849.0,238,18180527,3433755.1,6324.2,6320.0,4128,8609,2098.5,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,319219,1,213,213,2106619.3,942230.0,9039,18411923,3415055.8,4907.3,4524.0,3987,21271,1718.2,2097225.4,931880.0,408,18390838,3414074.9,4486.6,3808.0,2752,6496,1453.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,319219,1,189,189,2096230.9,1096617.0,7619,18090166,3046654.0,4932.7,4829.0,3787,20749,1525.5,2086759.0,1088629.0,1122,18066313,3044691.1,4539.3,2239.0,1440,382754,27677.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,319219,1,54,54,2090478.9,1332049.0,10780,9510996,2433820.3,4806.1,4729.5,3921,10282,1026.7,2083494.4,1325551.5,1164,9501574,2433859.5,2178.4,2208.0,2080,2368,68.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,319219,1,27,27,2088735.9,1330168.0,20887,9496027,2456596.5,5460.7,4760.0,4426,13377,1943.0,2075768.1,1317568.0,246,9483897,2457025.7,7507.0,7456.0,7232,8191,244.1,cuLaunchKernelEx,nvjet_sm90_tst_96x128_64x6_2x1_v_bz_NTN
318460,319219,1,28,27,2072839.4,1355719.0,21800,9896994,2523084.2,6058.8,5640.0,5114,15437,1884.3,2127844.4,1358014.0,1739,9875948,2538264.9,14942.9,14896.5,14241,16160,454.8,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x6_1x2_h_bz_NTT
318460,319219,1,28,28,2040652.8,1329056.5,48774,9520090,2447969.1,6646.5,6192.5,5731,12162,1544.1,1994078.1,1283515.5,503,9474855,2447706.7,39928.2,39904.0,39105,40736,447.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,319219,1,55,55,2039356.4,1076831.0,17986,16158652,3310023.1,6359.8,6212.0,4543,22631,2544.6,2022275.9,1060584.0,873,16124821,3308836.3,10720.7,10816.0,10176,11584,433.7,cuLaunchKernelEx,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
318460,319219,1,27,26,2031082.0,1260278.0,15567,9415733,2442951.7,6625.4,6212.0,5785,15788,1885.0,2094704.4,1257746.0,1767,9401796,2457207.7,7445.3,7392.0,6944,7839,238.3,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
318460,319219,1,27,27,2012521.3,1234721.0,20610,9391618,2437190.9,5405.9,5246.0,4620,7092,570.3,1993166.9,1215521.0,300,9372247,2437241.9,13948.6,13984.0,13471,14304,248.0,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
318460,319219,1,80,80,2001648.9,744497.0,8136,18023969,3588577.3,5928.6,5455.0,4397,20854,2283.4,1992550.6,736787.0,47,17999691,3587404.9,3169.6,3392.0,1664,4512,1111.9,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,319219,1,25,24,1911778.4,1300717.0,64486,9926631,2127537.2,8755.0,8157.0,7394,14133,1653.6,1924598.8,1242543.5,1084,9863561,2137878.1,55424.2,55456.0,54560,56320,367.4,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
318460,319219,1,28,27,1899089.5,379050.0,10394,15952835,3939342.0,6782.3,5829.5,5046,20250,3254.2,1960815.2,371556.0,1654,15935837,3995691.8,1560.0,1552.0,1088,1760,111.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318460,319219,1,55,55,1894197.3,1053326.0,8177,9253037,2372201.6,5235.8,5098.0,3885,13338,1545.3,1885234.9,1045454.0,1006,9245996,2370558.6,3726.5,1919.0,1216,119616,15919.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318460,319219,1,108,108,1883757.0,1377029.5,12691,13553054,2337113.3,5136.1,5210.0,3730,8789,862.7,1866702.0,1367307.5,2062,13543791,2338329.3,11918.9,8656.5,4096,29472,10186.6,cudaLaunchKernel,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernelTemplate<c10::BFloat16, float, (unsigned int)32, (unsigned int)32, (unsigned int)256, (bool)0, (bool)1, (bool)1>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)"
318460,319219,1,108,108,1877736.7,1379051.5,11068,13553892,2338380.4,5989.2,5878.5,4263,15598,1752.9,1863388.6,1362345.0,1770,13538061,2337923.9,8358.9,9872.0,3840,11169,2614.6,cudaLaunchKernel,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<c10::BFloat16, float, (bool)1>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)"
318460,319219,1,51,50,1870430.0,975564.0,22530,14540564,3113126.7,8275.8,7609.0,6712,25280,3085.1,1877498.9,970534.0,724,14501268,3132392.1,21491.5,14720.0,13823,29952,7596.0,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
318460,319219,1,27,27,1833062.1,1011109.0,12577,9167170,2396540.9,5116.5,4877.0,4467,8487,923.5,1821858.4,996573.0,1549,9156127,2396423.0,6087.3,6080.0,5953,6208,64.1,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,319219,1,26,25,1819771.4,1279363.5,40342,9839348,2104961.0,11811.7,11315.5,10048,18780,2042.2,1850662.2,1251983.0,461,9795850,2116138.6,28485.2,28448.5,28064,28896,197.7,cuLaunchKernelEx,nvjet_sm90_tst_128x256_64x4_4x1_v_bz_coopA_NNN
318460,319219,1,25,24,1817371.0,1197433.0,14151,9824853,2116842.7,7535.5,6406.0,5803,29227,4629.4,1878564.7,1189947.5,1745,9811710,2128830.6,6497.4,6527.0,6144,6944,174.4,cuLaunchKernel,triton_poi_fused_mul_silu_split_0
318460,319219,1,26,23,1793141.5,1246995.0,36593,9802014,2098102.7,7907.9,7091.0,6481,17511,2355.9,1985552.1,1255336.0,951,9765908,2128053.7,29042.7,29039.5,28896,29377,112.8,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_NTT
318229,318229,0,6,5,1696533.0,601812.0,130801,7449529,2832162.7,10318.0,6942.5,6259,20306,5871.1,389101.6,581501.0,427,590349,277898.1,1362170.5,166479.5,6272,7430464,2976462.3,cuLaunchKernelEx,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
318460,319219,1,26,24,1694889.3,1121766.5,25524,9683947,2077209.8,7897.4,7137.5,6527,23040,3178.4,1805949.7,1119118.5,1547,9656865,2104209.7,20012.5,20592.5,16480,21792,1752.0,cuLaunchKernel,triton_poi_fused_add_cat_mul_rsub_sigmoid_silu_split_0
318460,319219,1,53,51,1580861.3,995911.0,26307,9655418,1989929.4,7924.7,7453.0,6188,18520,2157.5,1600068.4,998773.0,1059,9597495,2004498.0,33281.9,19072.0,18112,49728,15338.9,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_NNT
318460,319219,1,29,28,1407142.1,291617.0,29376,12291953,2767508.5,9101.0,8943.0,7469,16038,1512.7,1412114.3,263161.5,454,12242972,2803039.0,34658.3,39232.0,20000,39840,8259.0,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_2x4_h_bz_coopA_NTT
318460,319219,1,27,25,1215055.8,642182.0,66678,9231959,1940715.1,10199.4,8425.0,7687,44789,7043.4,1208953.2,576278.0,870,9143827,1996127.1,85758.1,77760.0,57089,393986,62123.4,cuLaunchKernelEx,nvjet_sm90_tst_320x128_64x3_1x2_h_bz_coopB_NTT
318460,318460,1,121,109,772920.1,49872.0,45443,15998786,2485630.4,13197.8,12504.0,10991,26880,2380.4,420080.1,863.0,58,15017137,2373049.8,381431.4,36352.0,33216,2125898,497080.0,cuLaunchKernelEx,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
318460,318460,1,61,56,735667.4,65672.0,64415,15599657,2775823.2,8133.1,7953.0,7067,11447,830.5,731377.0,1242.5,306,15536597,2891806.1,56209.1,56224.0,55520,56769,308.0,cuLaunchKernelEx,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
318460,318460,1,61,58,668105.9,14779.0,13777,15501342,2768392.6,6620.6,6165.0,5578,14628,1505.7,688938.9,1949.0,1545,15489299,2836303.9,6437.8,6400.0,6144,6912,184.6,cuLaunchKernel,triton_poi_fused_mul_silu_split_0
318460,318460,1,120,117,659872.9,16228.5,13809,15784437,2464229.5,9944.1,9537.0,8233,23029,1621.8,661535.8,1199.0,348,15769723,2493643.6,4987.7,4960.0,4672,5696,210.1,cuLaunchKernel,triton_poi_fused_add_0
318229,318229,0,4,4,659589.3,737792.5,420794,741978,159210.5,9056.3,8441.5,8365,10977,1282.2,240133.0,318334.5,921,322942,159489.5,410400.0,410464.0,408896,411776,1179.2,cudaLaunchKernel,"<unnamed>::linear_logp_probs_bf16_forward_kernel(const __nv_bfloat16 *, const int *, float *, float *, float *, __nv_bfloat16 *, int, int, long, long, int)"
318229,318229,0,3,3,639514.0,514632.0,508437,895473,221688.6,8814.7,9027.0,8305,9112,443.4,626827.3,501712.0,495570,883200,222046.5,3872.0,3840.0,3808,3968,84.7,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float>>, unsigned int, float, (int)4, (int)4>>(T3)"
318460,318460,1,3,3,631125.3,9104.0,7672,1876600,1078612.9,6804.0,6747.0,4505,9160,2328.0,623265.3,2079.0,1269,1866448,1076627.8,1056.0,1088.0,992,1088,55.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318229,318229,0,3,3,608374.0,483034.0,477064,865024,222285.5,7547.3,7561.0,7440,7641,101.2,599525.3,474081.0,468191,856304,222396.3,1301.3,1312.0,1280,1312,18.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,318229,0,4,4,607044.0,700183.0,322412,705398,189773.1,8229.5,7455.5,7412,10595,1577.3,597382.5,691404.0,310121,696601,191525.8,1432.0,1360.0,1312,1696,177.9,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,318460,1,122,117,593010.7,35739.0,21855,15442575,2676154.4,7615.1,7451.5,6346,11478,869.3,588415.3,1370.0,591,15406187,2730133.6,21120.4,20864.5,13824,30144,7061.5,cuLaunchKernelEx,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
318229,318229,0,3,3,585151.3,459578.0,452952,842924,223262.3,7673.0,7664.0,7475,7880,202.6,576134.3,450759.0,443944,833700,223084.4,1344.0,1344.0,1344,1344,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,318229,0,3,3,572473.3,446911.0,440470,830039,223081.7,6785.3,6724.0,6716,6916,113.2,564077.3,438691.0,431858,821683,223119.2,1610.7,1632.0,1504,1696,97.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,60,60,569576.3,37414.5,36437,14891398,2680068.2,6149.9,5942.5,5562,9832,689.5,534019.3,2051.0,516,14856179,2680077.8,29407.2,29313.0,28705,30752,414.1,cudaLaunchKernel,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
318229,318229,0,3,3,551481.0,428223.0,414481,811739,225494.7,6173.0,6177.0,5964,6378,207.0,543729.3,420414.0,406567,804207,225686.5,1578.7,1568.0,1536,1632,48.9,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,60,59,538576.1,18360.5,17360,14745548,2657441.4,8278.2,8199.5,7432,10624,621.8,530427.8,1470.0,144,14728796,2679329.5,8723.2,8688.5,8416,9152,154.1,cuLaunchKernelEx,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
318229,318229,0,3,3,538516.3,415911.0,400177,799461,226121.6,7466.3,6976.0,6792,8631,1012.8,529471.3,405648.0,391697,791069,226657.6,1578.7,1600.0,1504,1632,66.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,236,231,509234.8,16623.5,9754,15653235,2238685.8,7294.2,7809.5,3742,19253,2637.9,506863.0,1966.0,159,15640469,2261678.2,5863.2,4960.0,3905,9793,2134.6,cudaLaunchKernel,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
318229,318229,0,3,3,508928.7,384912.0,372206,769668,225896.2,8738.7,8632.0,8528,9056,279.7,498440.7,374656.0,361846,758820,225586.1,1749.3,1728.0,1728,1792,37.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,318229,0,6,6,497270.3,391700.5,335485,782047,203878.1,5506.7,5369.5,4040,7243,1605.8,488723.7,380577.0,329469,771244,203593.8,3040.0,2912.0,1952,4320,1128.5,cudaLaunchKernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
318229,318229,0,6,6,477848.8,366096.0,321869,756882,203316.5,4374.5,4371.5,3439,5469,937.2,472162.3,359479.0,316851,750533,203335.6,1312.0,1312.0,1312,1312,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,3,3,470118.0,10471.0,10352,1389531,796235.0,9235.7,8120.0,7687,11900,2317.5,459783.3,1663.0,1144,1376543,793937.2,1099.0,1088.0,1088,1121,19.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318460,318460,1,58,55,457922.8,29525.0,27598,15477113,2035698.1,8992.6,8817.0,7965,13122,876.4,453227.0,1046.0,430,15450225,2089068.7,19236.5,19024.0,18176,21568,719.3,cuLaunchKernelEx,nvjet_sm90_tst_144x128_64x6_1x2_h_bz_TNN
318460,318460,1,1,1,419929.0,419929.0,419929,419929,0.0,11878.0,11878.0,11878,11878,0.0,753.0,753.0,753,753,0.0,407298.0,407298.0,407298,407298,0.0,cudaLaunchKernel,"<unnamed>::linear_logp_probs_bf16_forward_kernel(const __nv_bfloat16 *, const int *, float *, float *, float *, __nv_bfloat16 *, int, int, long, long, int)"
318460,318460,1,293,289,401482.7,12708.0,9059,15406750,2129739.8,6034.3,5300.0,4217,35424,2367.4,396464.4,1866.0,112,15393392,2143973.3,4402.2,4640.0,2399,5632,1035.6,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,294,293,398225.9,8139.5,7022,15257872,2132104.6,4754.7,4526.5,3618,20881,1221.1,390078.1,2270.0,138,15251422,2135428.1,4720.3,1216.0,1151,19456,6947.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,62,61,388387.2,11281.5,9034,14850834,1916285.5,6994.0,6053.0,4836,58859,6745.1,346342.9,3699.0,2071,14844008,1914014.9,40706.7,1504.0,1472,610050,150428.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318460,319219,1,1,0,386288.0,386288.0,386288,386288,0.0,52005.0,52005.0,52005,52005,0.0,,,,,0.0,352482.0,352482.0,352482,352482,0.0,cuLaunchKernelEx,nvjet_sm90_tst_128x256_64x4_4x1_v_bz_coopA_splitK_NNN
318460,318460,1,116,116,370053.0,9902.0,8473,15300958,1991300.7,5760.4,5855.0,4470,19399,1475.1,362119.7,1942.0,168,15292629,1991342.1,2173.0,2176.0,1952,2624,169.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,232,231,360314.5,7856.0,6961,15280587,1982145.7,4862.5,4440.0,3704,11390,1017.8,355785.3,2142.0,58,15273510,1986294.3,1201.1,1199.5,1120,1408,52.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,116,116,359183.4,9354.5,7955,15245002,1984969.7,5276.8,5374.5,3968,15334,1323.2,351916.9,2063.5,612,15237308,1984988.2,1989.8,1984.0,1824,2176,61.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,116,116,350705.0,16434.5,10716,15166526,1975235.8,5906.3,5934.5,4402,36297,2979.5,338453.1,2055.0,615,15151878,1975291.8,6345.7,6320.0,4097,8641,2147.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,318460,1,232,232,350387.9,12590.0,8859,15212442,1973176.5,4683.7,4523.5,3820,11760,708.6,341279.5,2145.5,505,15201519,1973175.4,4424.7,4752.0,2720,6272,1552.8,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,116,116,349596.2,10510.0,8932,15179995,1977378.0,5353.3,5329.0,4220,15841,1441.6,341290.0,1975.5,322,15170920,1977334.8,2952.9,2960.0,2624,3265,278.8,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318229,318229,0,4,4,346548.0,355939.5,314660,359653,21332.5,10010.0,9974.0,7519,12573,2583.2,334210.0,343669.5,300159,349342,22931.9,2328.0,2272.0,2144,2624,208.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,318460,1,116,116,342433.8,9868.0,7406,15146338,1973216.7,4865.5,5015.0,3708,13355,1047.7,335396.1,2259.0,782,15138525,1973246.9,2172.2,2128.0,1504,3040,575.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318460,318460,1,116,116,340854.3,10530.5,8051,15134866,1971665.2,5358.8,5360.0,4312,9385,755.8,332934.1,1968.0,250,15125908,1971705.9,2561.4,2560.0,1664,3520,851.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,318460,1,58,57,336478.4,41123.5,40475,14838746,1944265.3,5963.7,5764.0,5308,14341,1187.2,302421.2,1999.0,735,14799886,1961195.1,33427.5,33344.5,32928,34145,282.9,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,1,1,329473.0,329473.0,329473,329473,0.0,13811.0,13811.0,13811,13811,0.0,313390.0,313390.0,313390,313390,0.0,2272.0,2272.0,2272,2272,0.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,318460,1,1,1,329236.0,329236.0,329236,329236,0.0,14895.0,14895.0,14895,14895,0.0,313029.0,313029.0,313029,313029,0.0,1312.0,1312.0,1312,1312,0.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318460,318460,1,60,58,322903.8,34506.5,17267,14874423,1917762.3,6984.4,6643.0,6144,13991,1235.3,300773.8,2004.5,255,14842159,1950296.0,25265.7,25888.5,6240,26592,3566.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
